2026-08-28 18:50:06 | eta_pipeline.mlflow_tracking | INFO     | MLFlow tracking URI: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 19:07:13 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to test split ...
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 19:07:13 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 19:07:13 | eta_pipeline.preprocessing | INFO     | Numeric features    : 34
2026-08-28 19:07:13 | eta_pipeline.preprocessing | INFO     | Categorical features: 0
2026-08-28 19:07:13 | eta_pipeline.preprocessing | INFO     | No NaNs in numeric features - imputation skipped.
2026-08-28 19:07:13 | eta_pipeline.preprocessing | INFO     | StandardScaler fitted on train -> applied to val/test: 34 cols
2026-08-28 19:07:13 | eta_pipeline.preprocessing | INFO     | Dataset version 'v1' persisted at C:\Users\Ganesh\TripDurationPredictions\data\processed\versioned\v1
2026-08-28 19:07:13 | eta_pipeline.preprocessing | INFO     | Preprocessing complete.
2026-08-28 19:07:13 | eta_pipeline.mlflow_tracking | INFO     | Logged preprocessing params to MLflow.
2026-08-28 19:07:13 | eta_pipeline.mlflow_tracking | INFO     | Logged dataset artifacts for version 'v1' to MLflow.
2026-08-28 19:07:13 | main | INFO     | Preprocessing complete - dataset version: v1
2026-08-28 19:07:13 | main | INFO     | Splits - train: 6,985 | val: 998 | test: 1,996
2026-08-28 19:07:13 | main | INFO     | Feature count after engineering: 34
2026-08-28 19:07:13 | main | INFO     | ================================================================
2026-08-28 19:07:13 | main | INFO     | Title: STAGE 4 - MODEL TRAINING, COMPARISON & MODEL REGISTRY
2026-08-28 19:07:13 | main | INFO     | ================================================================
2026-08-28 19:07:18 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 19:07:18 | eta_pipeline.model_training | INFO     | STAGE 5 - MODEL TRAINING & EXPERIMENT TRACKING
2026-08-28 19:07:18 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 19:07:18 | eta_pipeline.model_training | INFO     |   Tuning: linear_regression  (20 iterations x 3-fold CV) ...
2026-08-28 19:07:26 | eta_pipeline.model_training | INFO     |     Best params: {'fit_intercept': False}
2026-08-28 19:07:26 | eta_pipeline.model_training | INFO     |     linear_regression | cv_rmse=15.107  val_rmse=15.147  val_r2=-0.905  (7.5s)
2026-08-28 19:07:55 | eta_pipeline.model_training | INFO     |   Tuning: random_forest  (20 iterations x 3-fold CV) ...
2026-08-28 19:10:56 | eta_pipeline.model_training | INFO     |     Best params: {'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 269}
2026-08-28 19:10:57 | eta_pipeline.model_training | INFO     |     random_forest | cv_rmse=5.514  val_rmse=5.321  val_r2=0.765  (181.2s)
2026-08-28 19:11:29 | eta_pipeline.model_training | INFO     |   Tuning: gradient_boosting  (20 iterations x 3-fold CV) ...
2026-08-28 19:16:56 | eta_pipeline.model_training | INFO     |     Best params: {'learning_rate': np.float64(0.02235980266720311), 'max_depth': 6, 'min_samples_split': 2, 'n_estimators': 515, 'subsample': np.float64(0.8253152871382157)}
2026-08-28 19:16:56 | eta_pipeline.model_training | INFO     |     gradient_boosting | cv_rmse=5.372  val_rmse=5.353  val_r2=0.762  (327.1s)
2026-08-28 19:17:24 | eta_pipeline.model_training | INFO     |   Tuning: xgboost  (20 iterations x 3-fold CV) ...
2026-08-28 19:18:36 | eta_pipeline.model_training | INFO     |     Best params: {'colsample_bytree': np.float64(0.7125779372456224), 'learning_rate': np.float64(0.04950891594495588), 'max_depth': 6, 'n_estimators': 509, 'reg_alpha': np.float64(0.03131329245555858), 'reg_lambda': np.float64(2.1845695491899972), 'subsample': np.float64(0.7799016533479063)}
2026-08-28 19:18:37 | eta_pipeline.model_training | INFO     |     xgboost | cv_rmse=5.325  val_rmse=5.176  val_r2=0.777  (72.0s)
2026-08-28 19:19:45 | eta_pipeline.model_training | INFO     | 
--- Leaderboard (sorted by val_rmse) ---
2026-08-28 19:19:45 | eta_pipeline.model_training | INFO     | 
            model  val_mae  val_rmse  val_r2
          xgboost   3.3365    5.1765  0.7775
    random_forest   3.4581    5.3212  0.7649
gradient_boosting   3.3704    5.3528  0.7621
linear_regression  13.9447   15.1474 -0.9053
2026-08-28 19:19:47 | eta_pipeline.model_training | INFO     | Leaderboard comparison plot saved: leaderboard_comparison.png
2026-08-28 19:19:47 | eta_pipeline.model_training | INFO     | 
Champion model: xgboost (val_rmse=5.1765)
2026-08-28 19:19:47 | eta_pipeline.model_training | INFO     | Evaluating champion 'xgboost' (val_rmse=5.1765) 
2026-08-28 19:20:48 | eta_pipeline.mlflow_tracking | INFO     | MLFlow tracking URI: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 19:20:49 | eta_pipeline.mlflow_tracking | INFO     | Experiment eta-prediction-pipeline already exists
2026-08-28 19:20:49 | main | INFO     | ================================================================
2026-08-28 19:20:49 | main | INFO     | Title: ETA Prediction Pipeline - NYC Taxi(Kaggle)
2026-08-28 19:20:49 | main | INFO     | ================================================================
2026-08-28 19:20:49 | main | INFO     | MLflow Experiment started: eta-prediction-pipeline
2026-08-28 19:20:49 | main | INFO     | MLflow store: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 19:20:50 | eta_pipeline.mlflow_tracking | INFO     | MLflow parent run started: 8362c89685e64ed090a966377c35348e
2026-08-28 19:20:50 | main | INFO     | ================================================================
2026-08-28 19:20:50 | main | INFO     | Title: STAGE 1 - LOAD NYC TAXI + WEATHER DATA & VALIDATION
2026-08-28 19:20:50 | main | INFO     | ================================================================
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | Loading Kaggle NYC Taxi dataset from: C:\Users\Ganesh\TripDurationPredictions\data\raw\NYC.csv
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | Raw dataset shape: (10000, 11)
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | Raw columns: ['id', 'vendor_id', 'pickup_datetime', 'dropoff_datetime', 'passenger_count', 'pickup_longitude', 'pickup_latitude', 'dropoff_longitude', 'dropoff_latitude', 'store_and_fwd_flag', 'trip_duration']
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | Derived eta_minutes from trip_duration_sec.
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | Post-mapping shape: (10000, 12)
2026-08-28 19:20:50 | eta_pipeline.ingestion | WARNING  | Weather file not found at: C:\Users\Ganesh\TripDurationPredictions\data\raw\weather_data_nyc.csv — trips will proceed without weather features.
2026-08-28 19:20:50 | eta_pipeline.ingestion | WARNING  | Weather DataFrame is empty — skipping merge. Weather features will be 0.
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | Starting validation on 10,000 rows …
2026-08-28 19:20:50 | eta_pipeline.ingestion | WARNING  | Out-of-range GPS coordinates in 9 rows.
2026-08-28 19:20:50 | eta_pipeline.ingestion | WARNING  | Invalid ETA values in 12 rows.
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | ============================================================
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | VALIDATION REPORT
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | ============================================================
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Total rows              :     10,000
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Missing GPS rows        :          0
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Invalid timestamp rows  :          0
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Out-of-range rows       :          9
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Invalid ETA rows        :         12
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Invalid passenger rows  :          0
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Duplicate trip IDs      :          0
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Quarantined rows        :         21
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Clean rows              :      9,979
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     |   Pass rate               :     99.79%
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | ============================================================
2026-08-28 19:20:50 | eta_pipeline.ingestion | INFO     | Saved clean (9,979 rows) and quarantine (21 rows).
2026-08-28 19:20:50 | eta_pipeline.mlflow_tracking | INFO     | log ingestion metrics completed
2026-08-28 19:20:50 | main | INFO     | Ingestion complete: 9,979 clean rows (99.8% pass rate).
2026-08-28 19:20:50 | main | INFO     | ================================================================
2026-08-28 19:20:50 | main | INFO     | Title: STAGE 2 - EXPLORATORY DATA ANALYSIS
2026-08-28 19:20:50 | main | INFO     | ================================================================
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | ============================================================
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | STARTING EDA
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | ============================================================
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | Dataset shape : 9,979 rows x 15 columns
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | Target skewness  : 2.162
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | Target kurtosis  : 7.771
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | No missing values in clean dataset.
2026-08-28 19:20:56 | eta_pipeline.eda | INFO     | Generating plots ...
2026-08-28 19:20:59 | eta_pipeline.eda | INFO     | Saved: 01_target_distribution.png
2026-08-28 19:21:08 | eta_pipeline.eda | INFO     | Saved: 02_numeric_distributions.png
2026-08-28 19:21:09 | eta_pipeline.eda | INFO     | Saved: 03_categorical_distributions.png
2026-08-28 19:21:12 | eta_pipeline.eda | INFO     | Saved: 04_correlation_heatmap.png
2026-08-28 19:21:13 | eta_pipeline.eda | INFO     | Saved: 05_eta_vs_distance.png
2026-08-28 19:21:15 | eta_pipeline.eda | INFO     | Saved: 06_temporal_patterns.png
2026-08-28 19:21:16 | eta_pipeline.eda | INFO     | Saved: 07_weather_traffic_eta.png
2026-08-28 19:21:17 | eta_pipeline.eda | INFO     | Saved: 08_pickup_density.png
2026-08-28 19:21:19 | eta_pipeline.eda | INFO     | Saved: 09_boxplot_eta_by_hour.png
2026-08-28 19:21:19 | eta_pipeline.eda | INFO     | Summary stats saved: C:\Users\Ganesh\TripDurationPredictions\data\processed\report\eda\summary_stats.json
2026-08-28 19:21:19 | eta_pipeline.eda | INFO     | EDA complete. All outputs in: C:\Users\Ganesh\TripDurationPredictions\data\processed\report\eda
2026-08-28 19:21:19 | eta_pipeline.mlflow_tracking | INFO     | log_eda_summary completed
2026-08-28 19:21:19 | eta_pipeline.mlflow_tracking | INFO     | Logged EDA artifacts to MLflow.
2026-08-28 19:21:19 | main | INFO     | EDA complete - target mean ETA: 13.7 min
2026-08-28 19:21:19 | main | INFO     | ================================================================
2026-08-28 19:21:19 | main | INFO     | Title: STAGE 3 - PREPROCESSING  (split -> engineer -> encode -> scale)
2026-08-28 19:21:19 | main | INFO     | ================================================================
2026-08-28 19:21:22 | eta_pipeline.preprocessing | INFO     | ============================================================
2026-08-28 19:21:22 | eta_pipeline.preprocessing | INFO     | PREPROCESSING PIPELINE  (split -> engineer -> encode -> scale)
2026-08-28 19:21:22 | eta_pipeline.preprocessing | INFO     | ============================================================
2026-08-28 19:21:22 | eta_pipeline.preprocessing | INFO     | Input dataset SHA-256: 81df54f9c013356f
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Raw split sizes -> train: 6,985 | val: 998 | test: 1,996
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to train split ...
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to val split ...
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to test split ...
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 19:21:23 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Numeric features    : 34
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Categorical features: 0
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | No NaNs in numeric features - imputation skipped.
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | StandardScaler fitted on train -> applied to val/test: 34 cols
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Dataset version 'v2' persisted at C:\Users\Ganesh\TripDurationPredictions\data\processed\versioned\v2
2026-08-28 19:21:23 | eta_pipeline.preprocessing | INFO     | Preprocessing complete.
2026-08-28 19:21:23 | eta_pipeline.mlflow_tracking | INFO     | Logged preprocessing params to MLflow.
2026-08-28 19:21:23 | eta_pipeline.mlflow_tracking | INFO     | Logged dataset artifacts for version 'v2' to MLflow.
2026-08-28 19:21:23 | main | INFO     | Preprocessing complete - dataset version: v2
2026-08-28 19:21:23 | main | INFO     | Splits - train: 6,985 | val: 998 | test: 1,996
2026-08-28 19:21:23 | main | INFO     | Feature count after engineering: 34
2026-08-28 19:21:23 | main | INFO     | ================================================================
2026-08-28 19:21:23 | main | INFO     | Title: STAGE 4 - MODEL TRAINING, COMPARISON & MODEL REGISTRY
2026-08-28 19:21:23 | main | INFO     | ================================================================
2026-08-28 19:21:24 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 19:21:24 | eta_pipeline.model_training | INFO     | STAGE 5 - MODEL TRAINING & EXPERIMENT TRACKING
2026-08-28 19:21:24 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 19:21:24 | eta_pipeline.model_training | INFO     |   Tuning: linear_regression  (20 iterations x 3-fold CV) ...
2026-08-28 19:21:39 | eta_pipeline.model_training | INFO     |     Best params: {'fit_intercept': False}
2026-08-28 19:21:39 | eta_pipeline.model_training | INFO     |     linear_regression | cv_rmse=15.107  val_rmse=15.147  val_r2=-0.905  (15.0s)
2026-08-28 19:22:59 | eta_pipeline.model_training | INFO     |   Tuning: random_forest  (20 iterations x 3-fold CV) ...
2026-08-28 19:26:16 | eta_pipeline.model_training | INFO     |     Best params: {'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 269}
2026-08-28 19:26:17 | eta_pipeline.model_training | INFO     |     random_forest | cv_rmse=5.514  val_rmse=5.321  val_r2=0.765  (196.9s)
2026-08-28 19:27:10 | eta_pipeline.model_training | INFO     |   Tuning: gradient_boosting  (20 iterations x 3-fold CV) ...
2026-08-28 19:34:56 | eta_pipeline.mlflow_tracking | INFO     | MLFlow tracking URI: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 19:34:57 | eta_pipeline.mlflow_tracking | INFO     | Experiment eta-prediction-pipeline already exists
2026-08-28 19:34:57 | main | INFO     | ================================================================
2026-08-28 19:34:57 | main | INFO     | Title: ETA Prediction Pipeline - NYC Taxi(Kaggle)
2026-08-28 19:34:57 | main | INFO     | ================================================================
2026-08-28 19:34:57 | main | INFO     | MLflow Experiment started: eta-prediction-pipeline
2026-08-28 19:34:57 | main | INFO     | MLflow store: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 19:34:57 | eta_pipeline.mlflow_tracking | INFO     | MLflow parent run started: 1e57a189bdee4a47af2833e57e24236c
2026-08-28 19:34:57 | main | INFO     | ================================================================
2026-08-28 19:34:57 | main | INFO     | Title: STAGE 1 - LOAD NYC TAXI + WEATHER DATA & VALIDATION
2026-08-28 19:34:57 | main | INFO     | ================================================================
2026-08-28 19:34:57 | eta_pipeline.ingestion | INFO     | Loading Kaggle NYC Taxi dataset from: C:\Users\Ganesh\TripDurationPredictions\data\raw\NYC.csv
2026-08-28 19:34:58 | eta_pipeline.ingestion | INFO     | Raw dataset shape: (100000, 11)
2026-08-28 19:34:58 | eta_pipeline.ingestion | INFO     | Raw columns: ['id', 'vendor_id', 'pickup_datetime', 'dropoff_datetime', 'passenger_count', 'pickup_longitude', 'pickup_latitude', 'dropoff_longitude', 'dropoff_latitude', 'store_and_fwd_flag', 'trip_duration']
2026-08-28 19:34:58 | eta_pipeline.ingestion | INFO     | Derived eta_minutes from trip_duration_sec.
